Date,Adj Close
2014-02-21,161.1337432861328
2014-02-24,162.02752685546875
2014-02-25,161.96615600585938
2014-02-26,161.97496032714844
2014-02-27,162.82492065429688
2014-02-28,163.2367401123047
2014-03-03,162.0888671875
2014-03-04,164.3671417236328
2014-03-05,164.5160675048828
2014-03-06,164.89285278320312
2014-03-07,164.96295166015625
2014-03-10,164.8753662109375
2014-03-11,164.06040954589844
2014-03-12,164.104248046875
2014-03-13,162.26409912109375
2014-03-14,161.80845642089844
2014-03-17,163.2717742919922
2014-03-18,164.43719482421875
2014-03-19,163.5609588623047
2014-03-20,164.5160675048828
2014-03-21,163.87799072265625
2014-03-24,163.20028686523438
2014-03-25,163.97479248046875
2014-03-26,162.7954864501953
2014-03-27,162.45223999023438
2014-03-28,163.25308227539062
2014-03-31,164.59085083007812
2014-04-01,165.68223571777344
2014-04-02,166.23670959472656
2014-04-03,166.0167236328125
2014-04-04,164.05398559570312
2014-04-07,162.24098205566406
2014-04-08,162.9098663330078
2014-04-09,164.66128540039062
2014-04-10,161.2024383544922
2014-04-11,159.75022888183594
2014-04-14,161.00877380371094
2014-04-15,162.1177520751953
2014-04-16,163.81640625
2014-04-17,164.04518127441406
2014-04-21,164.6172637939453
2014-04-22,165.36537170410156
2014-04-23,164.9781036376953
2014-04-24,165.3125457763672
2014-04-25,163.9571990966797
2014-04-28,164.47647094726562
2014-04-29,165.24215698242188
2014-04-30,165.73504638671875
2014-05-01,165.75262451171875
2014-05-02,165.51499938964844
2014-05-05,165.8318328857422
2014-05-06,164.38845825195312
2014-05-07,165.35659790039062
2014-05-08,165.18055725097656
2014-05-09,165.427001953125
2014-05-12,167.03759765625
2014-05-13,167.187255859375
2014-05-14,166.39512634277344
2014-05-15,164.93414306640625
2014-05-16,165.50619506835938
2014-05-19,166.1134796142578
2014-05-20,165.066162109375
2014-05-21,166.4567413330078
2014-05-22,166.86160278320312
2014-05-23,167.53048706054688
2014-05-27,168.56024169921875
2014-05-28,168.43699645996094
2014-05-29,169.3083038330078
2014-05-30,169.5811309814453
2014-06-02,169.77476501464844
2014-06-03,169.686767578125
2014-06-04,170.03001403808594
2014-06-05,171.13893127441406
2014-06-06,171.9574432373047
2014-06-09,172.13352966308594
2014-06-10,172.151123046875
2014-06-11,171.55259704589844
2014-06-12,170.3380584716797
2014-06-13,170.85731506347656
2014-06-16,170.9981231689453
2014-06-17,171.47344970703125
2014-06-18,172.7319793701172
2014-06-19,172.9256134033203
2014-06-20,173.2766876220703
2014-06-23,173.22364807128906
2014-06-24,172.1800994873047
2014-06-25,172.9583282470703
2014-06-26,172.8345489501953
2014-06-27,173.17056274414062
2014-06-30,173.08212280273438
2014-07-01,174.2406005859375
2014-07-02,174.41744995117188
2014-07-03,175.27528381347656
2014-07-07,174.66505432128906
2014-07-08,173.54196166992188
2014-07-09,174.32015991210938
2014-07-10,173.63043212890625
2014-07-11,173.8692169189453
2014-07-14,174.7446746826172
2014-07-15,174.41744995117188
2014-07-16,175.06304931640625
2014-07-17,173.07322692871094
2014-07-18,174.84194946289062
2014-07-21,174.5147705078125
2014-07-22,175.27528381347656
2014-07-23,175.66436767578125
2014-07-24,175.67324829101562
2014-07-25,174.850830078125
2014-07-28,174.9215087890625
2014-07-29,174.16983032226562
2014-07-30,174.19638061523438
2014-07-31,170.75631713867188
2014-08-01,170.2345733642578
2014-08-04,171.46377563476562
2014-08-05,169.80123901367188
2014-08-06,169.85430908203125
2014-08-07,168.93460083007812
2014-08-08,170.8889617919922
2014-08-11,171.38418579101562
2014-08-12,171.1454620361328
2014-08-13,172.30389404296875
2014-08-14,173.11749267578125
2014-08-15,173.08212280273438
2014-08-18,174.532470703125
2014-08-19,175.4433135986328
2014-08-20,175.91201782226562
2014-08-21,176.42494201660156
2014-08-22,176.1507568359375
2014-08-25,177.04393005371094
2014-08-26,177.15892028808594
2014-08-27,177.08819580078125
2014-08-28,176.99085998535156
2014-08-29,177.4949951171875
2014-09-02,177.40650939941406
2014-09-03,177.30921936035156
2014-09-04,177.05279541015625
2014-09-05,177.8486785888672
2014-09-08,177.38885498046875
2014-09-09,176.2657470703125
2014-09-10,176.92897033691406
2014-09-11,177.1324005126953
2014-09-12,176.09767150878906
2014-09-15,175.96502685546875
2014-09-16,177.29153442382812
2014-09-17,177.53033447265625
2014-09-18,178.4765625
2014-09-19,178.31573486328125
2014-09-22,176.9385986328125
2014-09-23,175.92576599121094
2014-09-24,177.3029022216797
2014-09-25,174.44204711914062
2014-09-26,175.82806396484375
2014-09-29,175.50820922851562
2014-09-30,175.0462188720703
2014-10-01,172.67398071289062
2014-10-02,172.7006378173828
2014-10-03,174.60198974609375
2014-10-06,174.39755249023438
2014-10-07,171.70553588867188
2014-10-08,174.70852661132812
2014-10-09,171.24354553222656
2014-10-10,169.28890991210938
2014-10-13,166.5080108642578
2014-10-14,166.76565551757812
2014-10-15,165.63726806640625
2014-10-16,165.4951629638672
2014-10-17,167.44976806640625
2014-10-20,169.07565307617188
2014-10-21,172.42523193359375
2014-10-22,171.19915771484375
2014-10-23,173.1892852783203
2014-10-24,174.5220184326172
2014-10-27,174.2821502685547
2014-10-28,176.2811737060547
2014-10-29,176.0146484375
2014-10-30,177.14300537109375
2014-10-31,179.16868591308594
2014-11-03,179.2664337158203
2014-11-04,178.64450073242188
2014-11-05,179.7729034423828
2014-11-06,180.4925079345703
2014-11-07,180.66131591796875
2014-11-10,181.22991943359375
2014-11-11,181.40762329101562
2014-11-12,181.21218872070312
2014-11-13,181.41651916503906
2014-11-14,181.46095275878906
2014-11-17,181.57644653320312
2014-11-18,182.6248321533203
2014-11-19,182.33163452148438
2014-11-20,182.6514892578125
2014-11-21,183.62879943847656
2014-11-24,184.14410400390625
2014-11-25,184.01080322265625
2014-11-26,184.48171997070312
2014-11-28,184.09085083007812
2014-12-01,182.81141662597656
2014-12-02,183.9930419921875
2014-12-03,184.70384216308594
2014-12-04,184.49951171875
2014-12-05,184.8015594482422
2014-12-08,183.56658935546875
2014-12-09,183.4422149658203
2014-12-10,180.50143432617188
2014-12-11,181.41651916503906
2014-12-12,178.48455810546875
2014-12-15,177.2584991455078
2014-12-16,175.83692932128906
2014-12-17,179.2842254638672
2014-12-18,183.7176971435547
2014-12-19,184.49937438964844
2014-12-22,185.34805297851562
2014-12-23,185.5982208251953
2014-12-24,185.61605834960938
2014-12-26,186.214599609375
2014-12-29,186.4647674560547
2014-12-30,185.46421813964844
2014-12-31,183.62388610839844
2015-01-02,183.52557373046875
2015-01-05,180.21116638183594
2015-01-06,178.5137481689453
2015-01-07,180.73826599121094
2015-01-08,183.94546508789062
2015-01-09,182.47142028808594
2015-01-12,181.0419921875
2015-01-13,180.53277587890625
2015-01-14,179.44285583496094
2015-01-15,177.79908752441406
2015-01-16,180.1307830810547
2015-01-20,180.51492309570312
2015-01-21,181.42616271972656
2015-01-22,184.1241455078125
2015-01-23,183.11460876464844
2015-01-26,183.54344177246094
2015-01-27,181.12240600585938
2015-01-28,178.7996063232422
2015-01-29,180.45237731933594
2015-01-30,178.18319702148438
2015-02-02,180.38983154296875
2015-02-03,182.99847412109375
2015-02-04,182.30165100097656
2015-02-05,184.1420135498047
2015-02-06,183.63279724121094
2015-02-09,182.8108673095703
2015-02-10,184.7583770751953
2015-02-11,184.86563110351562
2015-02-12,186.6434326171875
2015-02-13,187.4117431640625
2015-02-17,187.7065887451172
2015-02-18,187.7244110107422
2015-02-19,187.59046936035156
2015-02-20,188.716064453125
2015-02-23,188.68927001953125
2015-02-24,189.22531127929688
2015-02-25,189.06451416015625
2015-02-26,188.84117126464844
2015-02-27,188.1979217529297
2015-03-02,189.38612365722656
2015-03-03,188.60887145996094
2015-03-04,187.81373596191406
2015-03-05,188.0192413330078
2015-03-06,185.37484741210938
2015-03-09,186.14315795898438
2015-03-10,183.12353515625
2015-03-11,182.6947021484375
2015-03-12,185.01747131347656
2015-03-13,183.88294982910156
2015-03-16,186.33969116210938
2015-03-17,185.7858123779297
2015-03-18,188.0192413330078
2015-03-19,187.16160583496094
2015-03-20,188.81369018554688
2015-03-23,188.4457550048828
2015-03-24,187.3868865966797
2015-03-25,184.64093017578125
2015-03-26,184.2012176513672
2015-03-27,184.6229705810547
2015-03-30,186.87533569335938
2015-03-31,185.2421417236328
2015-04-01,184.5870819091797
2015-04-02,185.25111389160156
2015-04-06,186.49844360351562
2015-04-07,186.0049285888672
2015-04-08,186.63307189941406
2015-04-09,187.45864868164062
2015-04-10,188.4816131591797
2015-04-13,187.62911987304688
2015-04-14,187.98805236816406
2015-04-15,188.8315887451172
2015-04-16,188.7777099609375
2015-04-17,186.60614013671875
2015-04-20,188.31112670898438
2015-04-21,188.08677673339844
2015-04-22,189.01107788085938
2015-04-23,189.4866943359375
2015-04-24,189.92642211914062
2015-04-27,189.13671875
2015-04-28,189.73793029785156
2015-04-29,188.95724487304688
2015-04-30,187.0637969970703
2015-05-01,189.09185791015625
2015-05-04,189.63027954101562
2015-05-05,187.45864868164062
2015-05-06,186.68690490722656
2015-05-07,187.43170166015625
2015-05-08,189.89944458007812
2015-05-11,188.9931182861328
2015-05-12,188.4277801513672
2015-05-13,188.4636993408203
2015-05-14,190.42893981933594
2015-05-15,190.63531494140625
2015-05-18,191.22756958007812
2015-05-19,191.1647491455078
2015-05-20,191.0301055908203
2015-05-21,191.5864715576172
2015-05-22,191.1288604736328
2015-05-26,189.07386779785156
2015-05-27,190.86859130859375
2015-05-28,190.6532440185547
2015-05-29,189.46873474121094
2015-06-01,189.8546142578125
2015-06-02,189.66612243652344
2015-06-03,190.16867065429688
2015-06-04,188.56236267089844
2015-06-05,188.23931884765625
2015-06-08,187.0817413330078
2015-06-09,187.05479431152344
2015-06-10,189.2982177734375
2015-06-11,189.90841674804688
2015-06-12,188.45468139648438
2015-06-15,187.6470947265625
2015-06-16,188.67007446289062
2015-06-17,188.97515869140625
2015-06-18,190.94041442871094
2015-06-19,190.09278869628906
2015-06-22,191.066650390625
2015-06-23,191.201904296875
2015-06-24,189.813232421875
2015-06-25,189.236083984375
2015-06-26,189.20004272460938
2015-06-29,185.2324676513672
2015-06-30,185.6201934814453
2015-07-01,187.1080322265625
2015-07-02,186.93670654296875
2015-07-06,186.4047393798828
2015-07-07,187.57696533203125
2015-07-08,184.42994689941406
2015-07-09,184.76356506347656
2015-07-10,187.08998107910156
2015-07-13,189.1549530029297
2015-07-14,189.97552490234375
2015-07-15,189.91241455078125
2015-07-16,191.4363250732422
2015-07-17,191.59864807128906
2015-07-20,191.69786071777344
2015-07-21,190.94039916992188
2015-07-22,190.59774780273438
2015-07-23,189.524658203125
2015-07-24,187.5589141845703
2015-07-27,186.4678192138672
2015-07-28,188.75819396972656
2015-07-29,190.0567169189453
2015-07-30,190.10177612304688
2015-07-31,189.813232421875
2015-08-03,189.1730194091797
2015-08-04,188.80332946777344
2015-08-05,189.42550659179688
2015-08-06,187.87452697753906
2015-08-07,187.5138397216797
2015-08-10,189.87637329101562
2015-08-11,188.16307067871094
2015-08-12,188.38851928710938
2015-08-13,188.15406799316406
2015-08-14,188.8394012451172
2015-08-17,189.89437866210938
2015-08-18,189.34432983398438
2015-08-19,187.84750366210938
2015-08-20,183.9249725341797
2015-08-21,178.38836669921875
2015-08-24,170.8769989013672
2015-08-25,168.8661346435547
2015-08-26,175.34957885742188
2015-08-27,179.68685913085938
2015-08-28,179.69586181640625
2015-08-31,178.24412536621094
2015-09-01,172.9239044189453
2015-09-02,176.20620727539062
2015-09-03,176.3324432373047
2015-09-04,173.663330078125
2015-09-08,178.02767944335938
2015-09-09,175.64715576171875
2015-09-10,176.6029510498047
2015-09-11,177.40550231933594
2015-09-14,176.7472381591797
2015-09-15,178.9564666748047
2015-09-16,180.50741577148438
2015-09-17,180.1016387939453
2015-09-18,177.1585235595703
2015-09-21,178.07400512695312
2015-09-22,175.76266479492188
2015-09-23,175.48167419433594
2015-09-24,174.84715270996094
2015-09-25,174.80186462402344
2015-09-28,170.41481018066406
2015-09-29,170.51451110839844
2015-09-30,173.69602966308594
2015-10-01,174.14923095703125
2015-10-02,176.75064086914062
2015-10-05,179.89588928222656
2015-10-06,179.279541015625
2015-10-07,180.74794006347656
2015-10-08,182.37948608398438
2015-10-09,182.48826599121094
2015-10-12,182.6604461669922
2015-10-13,181.50930786132812
2015-10-14,180.6391143798828
2015-10-15,183.41278076171875
2015-10-16,184.2467041015625
2015-10-19,184.33729553222656
2015-10-20,184.1016845703125
2015-10-21,182.9595947265625
2015-10-22,186.05044555664062
2015-10-23,188.08985900878906
2015-10-26,187.6276092529297
2015-10-27,187.26502990722656
2015-10-28,189.3950958251953
2015-10-29,189.28631591796875
2015-10-30,188.47056579589844
2015-11-02,190.7003631591797
2015-11-03,191.2532501220703
2015-11-04,190.67311096191406
2015-11-05,190.48280334472656
2015-11-06,190.38308715820312
2015-11-09,188.6065216064453
2015-11-10,189.0415802001953
2015-11-11,188.29837036132812
2015-11-12,185.66973876953125
2015-11-13,183.58497619628906
2015-11-16,186.3767547607422
2015-11-17,186.2407989501953
2015-11-18,189.19570922851562
2015-11-19,189.03256225585938
2015-11-20,189.72142028808594
2015-11-23,189.5038299560547
2015-11-24,189.75765991210938
2015-11-25,189.73049926757812
2015-11-27,189.94802856445312
2015-11-30,189.15945434570312
2015-12-01,190.96319580078125
2015-12-02,189.01441955566406
2015-12-03,186.36769104003906
2015-12-04,190.00241088867188
2015-12-07,188.8512725830078
2015-12-08,187.582275390625
2015-12-09,186.12294006347656
2015-12-10,186.6033477783203
2015-12-11,182.98675537109375
2015-12-14,183.91128540039062
2015-12-15,185.84194946289062
2015-12-16,188.56118774414062
2015-12-17,185.6878662109375
2015-12-18,182.37985229492188
2015-12-21,183.88430786132812
2015-12-22,185.55294799804688
2015-12-23,187.8507080078125
2015-12-24,187.5406494140625
2015-12-28,187.11216735839844
2015-12-29,189.1089630126953
2015-12-30,187.76861572265625
2015-12-31,185.89027404785156
2016-01-04,183.2916259765625
2016-01-05,183.60165405273438
2016-01-06,181.28564453125
2016-01-07,176.93637084960938
2016-01-08,174.9941864013672
2016-01-11,175.16744995117188
2016-01-12,176.58074951171875
2016-01-13,172.17669677734375
2016-01-14,175.00328063964844
2016-01-15,171.2466583251953
2016-01-19,171.47459411621094
2016-01-20,169.2771453857422
2016-01-21,170.22544860839844
2016-01-22,173.71766662597656
2016-01-25,171.09164428710938
2016-01-26,173.42584228515625
2016-01-27,171.5384521484375
2016-01-28,172.4320068359375
2016-01-29,176.6354522705078
2016-02-01,176.5716094970703
2016-02-02,173.389404296875
2016-02-03,174.42886352539062
2016-02-04,174.70240783691406
2016-02-05,171.3743438720703
2016-02-08,169.06744384765625
2016-02-09,169.0765380859375
2016-02-10,168.93067932128906
2016-02-11,166.73318481445312
2016-02-12,170.1707305908203
2016-02-16,173.04290771484375
2016-02-17,175.86953735351562
2016-02-18,175.14918518066406
2016-02-19,175.06715393066406
2016-02-22,177.60195922851562
2016-02-23,175.35890197753906
2016-02-24,176.1613006591797
2016-02-25,178.29493713378906
2016-02-26,177.8845977783203
2016-02-29,176.48953247070312
2016-03-01,180.63829040527344
2016-03-02,181.4497833251953
2016-03-03,182.1610107421875
2016-03-04,182.75367736816406
2016-03-07,182.89955139160156
2016-03-08,180.9026641845703
2016-03-09,181.7963104248047
2016-03-10,181.94216918945312
2016-03-11,184.87820434570312
2016-03-14,184.64112854003906
2016-03-15,184.3402099609375
2016-03-16,185.40701293945312
2016-03-17,186.58323669433594
2016-03-18,187.31649780273438
2016-03-21,187.582275390625
2016-03-22,187.4814453125
2016-03-23,186.24417114257812
2016-03-24,186.1616668701172
2016-03-28,186.27166748046875
2016-03-29,187.9946746826172
2016-03-30,188.81956481933594
2016-03-31,188.36131286621094
2016-04-01,189.64439392089844
2016-04-04,189.0303192138672
2016-04-05,187.142333984375
2016-04-06,189.18614196777344
2016-04-07,186.92237854003906
2016-04-08,187.42642211914062
2016-04-11,186.98654174804688
2016-04-12,188.7279052734375
2016-04-13,190.63421630859375
2016-04-14,190.64340209960938
2016-04-15,190.43260192871094
2016-04-18,191.7707061767578
2016-04-19,192.37559509277344
2016-04-20,192.5589141845703
2016-04-21,191.5232696533203
2016-04-22,191.5232696533203
2016-04-25,191.19329833984375
2016-04-26,191.4774169921875
2016-04-27,191.8715362548828
2016-04-28,190.13014221191406
2016-04-29,189.10365295410156
2016-05-02,190.60675048828125
2016-05-03,188.94786071777344
2016-05-04,187.89385986328125
2016-05-05,187.85723876953125
2016-05-06,188.5446014404297
2016-05-09,188.70040893554688
2016-05-10,191.04669189453125
2016-05-11,189.25949096679688
2016-05-12,189.31446838378906
2016-05-13,187.66473388671875
2016-05-16,189.51611328125
2016-05-17,187.7472381591797
2016-05-18,187.80221557617188
2016-05-19,187.15145874023438
2016-05-20,188.33380126953125
2016-05-23,188.07717895507812
2016-05-24,190.51507568359375
2016-05-25,191.807373046875
2016-05-26,191.8623504638672
2016-05-27,192.6872100830078
2016-05-31,192.32061767578125
2016-06-01,192.7147674560547
2016-06-02,193.30130004882812
2016-06-03,192.72390747070312
2016-06-06,193.70458984375
2016-06-07,194.00698852539062
2016-06-08,194.63938903808594
2016-06-09,194.37362670898438
2016-06-10,192.5314483642578
2016-06-13,191.04669189453125
2016-06-14,190.6708984375
2016-06-15,190.40513610839844
2016-06-16,190.97332763671875
2016-06-17,190.2621307373047
2016-06-20,191.48744201660156
2016-06-21,192.03099060058594
2016-06-22,191.71778869628906
2016-06-23,194.2144012451172
2016-06-24,187.2403564453125
2016-06-27,183.8868865966797
2016-06-28,187.20352172851562
2016-06-29,190.39109802246094
2016-06-30,192.9890899658203
2016-07-01,193.39450073242188
2016-07-05,192.00332641601562
2016-07-06,193.1549530029297
2016-07-07,193.03517150878906
2016-07-08,195.9095458984375
2016-07-11,196.60052490234375
2016-07-12,198.02847290039062
2016-07-13,198.00083923339844
2016-07-14,199.10635375976562
2016-07-15,198.83920288085938
2016-07-18,199.37355041503906
2016-07-19,199.17086791992188
2016-07-20,200.00001525878906
2016-07-21,199.24459838867188
2016-07-22,200.13821411132812
2016-07-25,199.59466552734375
2016-07-26,199.68682861328125
2016-07-27,199.47488403320312
2016-07-28,199.7052001953125
2016-07-29,200.02764892578125
2016-08-01,199.86181640625
2016-08-02,198.5812530517578
2016-08-03,199.16163635253906
2016-08-04,199.37355041503906
2016-08-05,201.0042266845703
2016-08-08,200.8844451904297
2016-08-09,201.0042266845703
2016-08-10,200.5067138671875
2016-08-11,201.43722534179688
2016-08-12,201.2621612548828
2016-08-15,201.8425750732422
2016-08-16,200.8015594482422
2016-08-17,201.1792755126953
2016-08-18,201.6306915283203
2016-08-19,201.3358917236328
2016-08-22,201.32666015625
2016-08-23,201.73202514648438
2016-08-24,200.70021057128906
2016-08-25,200.56199645996094
2016-08-26,200.1842803955078
2016-08-29,201.17005920410156
2016-08-30,200.83837890625
2016-08-31,200.2672119140625
2016-09-01,200.27639770507812
2016-09-02,201.1792755126953
2016-09-06,201.7873077392578
2016-09-07,201.76889038085938
2016-09-08,201.30824279785156
2016-09-09,196.48995971679688
2016-09-12,199.3090362548828
2016-09-13,196.44387817382812
2016-09-14,196.37020874023438
2016-09-15,198.3324737548828
2016-09-16,197.5658416748047
